,address,lon,lat,full_address_google,eircode,useful_address
345,"Stillorgan Gas Heating And Plumbing, County Dublin 1, Ireland",-6.1395596,53.2662217,"28 Auburn Rd, Glenageary, Dublin, A96 F8D8, Ireland",A96 F8D8,True
346,"Pro SprayFoam Insulations T/A Adrian Sheils Ltd, County Offaly, Ireland",-7.9031236,53.0734349,"Roscrea Rd, Birr, Co. Offaly, Ireland",,True
347,"Wm Casey Plumbing And Central Heating Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
348,"Decana Mechanical T/A Curran Heating & Plumbing, County Kildare, Ireland",-6.6698784,53.2057576,"82 Esmondale, Bluebell, Naas, Co. Kildare, W91 AT2N, Ireland",W91 AT2N,True
349,"Philip Carroll, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
350,"Uniheat, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
351,"Aidan O Connor, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
352,"James Lynch Plumbing & Heating Ltd, County Sligo, Ireland",-8.4625181,54.2550328,"16 Greenfort Estate, Tonaphubble, Sligo, Ireland",,True
353,"MEC Heating & Plumbing, County Dublin 17, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
354,"Seamus Flaherty Heating & Plumbing Services, County Galway, Ireland",-8.8529731,53.5247231,"40 Black Acre, Demesne, Tuam, Co. Galway, H54 KV84, Ireland",H54 KV84,True
355,"Redmond Construction Sandyford Ltd., County Dublin 18, Ireland",-6.239204300000001,53.2640798,"Rockfield, Woodside Rd, Woodside, Dublin, Ireland",,True
356,"McKeon Construction Limited, County Meath, Ireland",-6.4079365,53.5207481,"Block 13A, Unit 7-8, Ashbourne Business Park, Ashbourne, Co. Meath, Ireland",,True
357,"Brelon Builders Ltd, County Cork, Ireland",-8.4496171,51.8995344,"Unit K16 Marina Commercial Park, Ballintemple, Cork, T12 RW50, Ireland",T12 RW50,True
358,"Mayo Drylining Ltd., County Mayo, Ireland",-9.1198601,53.7621669,"Mayo Parks, Mayo Abbey, Ireland",,False
359,"Midland Warmer Homes Company Limited, County Roscommon, Ireland",-8.112258700000002,53.48497860000001,"Midland Warmer Homes, Liscam, Curraghboy, Co. Roscommon, N37 K102, Ireland",N37 K102,True
360,"Heatserve RHS Ltd, County Wexford, Ireland",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False
361,"John O Grady, County Sligo, Ireland",-8.606453199999999,54.1553277,"Sligo, Co. Sligo, Ireland",,False
362,"Michael Ormond Ltd, County Tipperary, Ireland",-7.7553884,52.4392965,"Colman (Cramptmore), Co. Tipperary, Ireland",,False
363,"James O'Grady Plumbing And Heating, County Carlow, Ireland",-6.810829500000001,52.7232217,"Carlow, Co. Carlow, Ireland",,False
364,"Finnin Heating Services, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
365,"McDonagh Mechanical and Plumbing Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
366,"Tempar Limited, County Dublin 12, Ireland",-6.3738804,53.328083,"Unit 7 Block A Riverview Business Park, New Nangor Road, Gallanstown, Dublin, Ireland",,True
367,"Auro Naes Ltd T/A Roesavin Construction, County Dublin 8, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
368,"Aidan Clarke Heating & Plumbing, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
369,"J Chen Plastering Limited, County Offaly, Ireland",-7.504643100000001,53.2881394,"Cill Bán, Puttaghan, Tullamore, Co. Offaly, Ireland",,True
370,"Plenty Heat, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
371,"Seapark Heating Ltd, County Co Dublin, Ireland",-6.1432372,53.44566099999999,"254 Seapark, Robswalls, Malahide, Co. Dublin, K36 PW20, Ireland",K36 PW20,True
372,"Rocnua Limited, County Dublin 8, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
373,"Attic Storage Innovation Ltd, County Meath, Ireland",-6.2837336,53.7146494,"The Lawn, Donacarney Little, Co. Meath, A92 HN2E, Ireland",A92 HN2E,True
374,"Sean Regan Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
375,"PBB Contractors Ltd, County Dublin 15, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
376,"KG Plumbing & Heating Ltd, County Galway, Ireland",-8.734086999999999,53.231913,"Craughwell, Galway, Ireland",,False
377,"Paul Mc Brearty, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
378,"Anthony Egan Heating And Plumbing, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
379,"Seamus O Reilly, County Cavan, Ireland",-7.0828609,53.8348484,"Rahardrum, Co. Cavan, Ireland",,False
380,"Ridge Carpentry Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
381,"G. Traynor & Sons Ltd, County Mayo, Ireland",-9.1615214,54.12704160000001,"Kilmoremoy, Ballina, Co. Mayo, Ireland",,True
382,"Creggduff Construction Ltd, County Galway, Ireland",-9.009034399999999,53.36206600000001,"Cregduff, Co. Galway, Ireland",,False
383,"Tommy Harrington T/A Harring Insulations, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
384,"Lankridge Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
385,"P.J. Hough Heating & Plumbing, County Dublin 16, Ireland",-6.261488,53.2788383,"7 Broadford Cres, Ballinteer, Dublin, D16 YV12, Ireland",D16 YV12,True
386,"PR Roofing Limited, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
387,"Tony McGuinness T/A TMG Plumbing & Heating Service, County Waterford, Ireland",-7.1440622,52.2344401,"Unit 17F, Six Cross Roads Business Park, Waterford, X91 KV09, Ireland",X91 KV09,True
388,"P & A Fox Construction Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
389,"Stepjen Construction Ltd., County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
390,"J.C. Heating and Plumbing, County Wexford, Ireland",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False
391,"Hi-Tec Construction, County Waterford, Ireland",-7.155335999999999,52.17428,"37 Moonvoy Bridge, Crobally Upper, Tramore, Co. Waterford, X91 Y9X4, Ireland",X91 Y9X4,True
392,"Jackie Kenny Plumbing, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
393,"MJS Eco Limited, County Laois, Ireland",-7.328508599999999,53.104896,"Sronagh, Derryguile, Co. Laois, R32 YX49, Ireland",R32 YX49,True
394,"Padraig Lalor Construction Ltd, County Carlow, Ireland",-6.810829500000001,52.7232217,"Carlow, Co. Carlow, Ireland",,False
395,"James Heneghan Electrical Plumbing And Heating, County Mayo, Ireland",-9.552026999999999,53.682995,"Oughty, Liscarney, Co. Mayo, Ireland",,True
396,"Absolute Insulation Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
397,"Declan Flynn Plumbing, County Sligo, Ireland",-8.492142099999999,54.1849558,"Main St, Rinn, Sligo, Ireland",,True
398,"John Somers Construction Ltd, County Wexford, Ireland",-6.94916,52.313179,"Ballybrazil, New Ross, Co. Wexford, Y34 HR61, Ireland",Y34 HR61,True
399,"Brian Smith Heating & Plumbing Ltd, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
400,"Michael Ryan Plumbing And Heating Ltd, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
401,"Eoin Mc Quinn Heating & Plumbing, County Galway, Ireland",-8.854389399999999,53.5147863,"High St, Corralea West, Tuam, Co. Galway, H54 FP49, Ireland",H54 FP49,True
402,"Codjack T/A Professional Plumbing Solutions, County Limerick, Ireland",-8.601651799999999,52.657856,"Unit 3, Parkes Yard, St Patrick's Rd, Limerick, V94 F659, Ireland",V94 F659,True
403,"Patrick Cunningham & Sons (Galway) Ltd, County Galway, Ireland",-9.1099158,53.2739611,"6 Cúl Aitinn, Clybaun Rd, Knocknacarra, Galway, H91 T27N, Ireland",H91 T27N,True
404,"DNA Partners Ltd, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
405,"Brannock Construction Ltd, County Co Dublin, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
406,"Brian O Sullivan Building Contractor Ltd, County Dublin 6W, Ireland",-6.2125227,53.3289057,"Gilford Rd, Sandymount, Co. Dublin, Ireland",,True
407,"BMK Plumbing And Heating, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
408,"O Hara Heating & Plumbing, County Co Dublin, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
409,"Tuatha Construction, County Donegal, Ireland",-8.345570000000002,55.0276671,"11, Mullaghduff, Kincasslagh, Co. Donegal, Ireland",,True
410,"C & L Heating & Plumbing Services Ltd, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
411,"Eco Cool Refrigeration Ltd, County Kilkenny, Ireland",-7.256333899999999,52.6558217,"1 Dean St, Gardens, Kilkenny, R95 VX92, Ireland",R95 VX92,True
412,"Laurence Mc Colgan Construction Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
413,"Superior Insulations Ltd, County Mayo, Ireland",-8.8058946,53.9595431,"Lowpark, Charlestown, Co. Mayo, Ireland",,True
414,"Maurice McCormack, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
415,"Hurley Building Contractors Ltd, County Dublin 5, Ireland",-6.3039226,53.3083064,"Wainsfort Park, Terenure, Dublin, Ireland",,True
416,"Better Built Construction, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
417,"Portlaoise Gas & Oil Ltd, County Laois, Ireland",-7.4728206,53.0086542,"Mountrath Respite Care Centre, Ballyfin Rd, Derryhay, Mountrath, Co. Laois, Ireland",,True
418,"Noel Kavanagh Plumbing & Heating Co Ltd, County Tipperary, Ireland",-7.706890599999999,52.4172325,"Donaghmore, Clonmel, Co. Tipperary, Ireland",,True
419,"Drumlargan Construction Ltd, County Meath, Ireland",-6.7514369,53.4670121,"The, Moy, Summerhill, Co. Meath, A83 HA22, Ireland",A83 HA22,True
420,"M Murray P & H Contractors Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
421,"Clean Heat Services, County Laois, Ireland",-7.1028848,53.0753784,"Tomoclavin, Portlaoise, Co. Laois, Ireland",,True
422,"Dublin All Trades Building Services, County Dublin 10, Ireland",-6.2603097,53.3498053,"Dublin, Ireland",,False
423,"Ger Feeney Heating & Plumbing, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
424,"Robuild Construction LTD, County Dublin 6, Ireland",-6.280229299999999,53.3155025,"Brighton Square, Rathfarnham, Rathgar, Co. Dublin, Ireland",,True
425,"Connole Construction Ltd, County Clare, Ireland",-9.148416,53.115007,"Unit 3B, Ballyvaughan, Co. Clare, H91 X8YX, Ireland",H91 X8YX,True
426,"Comfort Solutions Ireland, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
427,"Energy Panel Ireland Ltd, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
428,"Keltic Renewables Ltd, County Laois, Ireland",-7.3190644,53.0270072,"Unit 3 Portlaoise Enterprise Centre, Knockmay, Portlaoise, Co. Laois, Ireland",,True
429,"Butler Contractors Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
430,"John Philpott, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
431,"David O'Flynn Construction T/A Petram Construction, County Cork, Ireland",-8.470566,51.898018,"Cork, Centre, Cork, Ireland",,True
432,"Wesley Norman Heating & Plumbing, County Kildare, Ireland",-6.6698784,53.2057576,"82 Esmondale, Bluebell, Naas, Co. Kildare, W91 AT2N, Ireland",W91 AT2N,True
433,"Stephen Murphy Plumbing & Heating Ltd, County Kerry, Ireland",-9.4938796,52.0603574,"Park Rd, Avenue, Killarney, Co. Kerry, Ireland",,True
434,"Green Road Building and Maintenance Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
435,"Thomas Brady, County Meath, Ireland",-6.7888519,53.5573975,"High St, Trim, Co. Meath, Ireland",,True
436,"Thomas O'Reilly Heating & Plumbing Ltd, County Cavan, Ireland",-7.0658914,53.86844079999999,"Doon, Virginia, Co. Cavan, Ireland",,True
437,"Brusna Energy Solutions Ltd, County Sligo, Ireland",-9.0883566,54.1591659,"Brusna Energy Solutions Barrackstown, Corballa Ireland, Corbally, Co. Sligo, Ireland",,True
438,"David Dorgan, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
439,"Bio Insulate Ltd, County Donegal, Ireland",-8.1480403,54.5846183,"Unit 2, Lacklom, Laghey, Co. Donegal, F94 K729, Ireland",F94 K729,True
440,"K&D Developments (Sligo) Ltd., County Sligo, Ireland",-8.482419199999999,54.2155358,"Union Walk, Business Park, Ballysadare, Co. Sligo, F91 HC67, Ireland",F91 HC67,True
441,"Timothy O Sullivan Heating & Plumbing, County Cork, Ireland",-8.3363123,51.8720037,"Maulbaun, Passage West, Co. Cork, Ireland",,True
442,"Dromahair Tully Construction Ltd, County Leitrim, Ireland",-8.3026235,54.2306704,"Drumahaire, Dromahair, Co. Leitrim, Ireland",,True
443,"Energy Core, County Meath, Ireland",-6.485242200000001,53.6428012,"sicily, Mullaghfin, Balrath, Co. Meath, C15 XF61, Ireland",C15 XF61,True
444,"Ballydowd Homes Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
445,"Dylan Madden Plumbing, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
446,"Cul Build Ltd., County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
447,"Energy Efficient Solutions, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
448,"Pat Coffey Ltd, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
449,"Cooper Insulation Ltd., County Meath, Ireland",-6.8449901,53.7677426,"Newtown, Carlanstown, Co. Meath, A82 N478, Ireland",A82 N478,True
450,"EA Construction, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
451,"Kenny Mc Connell Ltd, County Co Dublin, Ireland",-6.138548999999999,53.2666929,"19 Glenview, Dún Laoghaire, Dublin, A96 F820, Ireland",A96 F820,True
452,"J Reilly Construction, County Dublin 13, Ireland",-6.2899504,53.3338915,"Reilly's Ave, Saint James' (part of Phoenix Park), Dublin, Ireland",,True
453,"Foxport Ltd, County Dublin 16, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
454,"Mark Mcguirk Plumbing And Heating, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
455,"Foley Heating, Plumbing & Mechanical Services Ltd, County Cork, Ireland",-8.4727898,51.89833830000001,"Transtown, Watergrasshill, Centre, Cork, Ireland",,True
456,"Corrib View Construction Ltd, County Galway, Ireland",-9.015869499999999,53.2904926,"Unnamed Road, Galway, Ireland",,False
457,"Clane Gas Services, County Kildare, Ireland",-6.7295941,53.3136531,"L1023, Betaghstown, Clane, Co. Kildare, W91 VY38, Ireland",W91 VY38,True
458,"Knockglass Renewables Ltd, County Roscommon, Ireland",-8.49733,53.8519,"Lisdrumneill, Knockglass, Co. Roscommon, Ireland",,True
459,"Barry White Construction Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
460,"Mark Rael Electrical, County Kerry, Ireland",-9.7365827,52.2905026,"Ballyroe, Tralee, Co. Kerry, Ireland",,True
461,"Eco Smart External Insulation Ltd, County Roscommon, Ireland",-8.516249,53.7565456,"Cloontrask, Castlerea, Co. Roscommon, F45 WV81, Ireland",F45 WV81,True
462,"Paul Kavanagh Renewable Heat Sources Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
463,"Mervin Heverin Heating & Plumbing, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
464,"Orbit Energy Solutions Ltd, County Dublin 14, Ireland",-6.2300685,53.3496665,"Unit H 1st Floor, Building, 117, Liffey Trust Centre, 126 Sheriff Street Upper, Dublin Docklands, Dublin 1, Ireland",,True
465,"Brian O'Toole Heating & Plumbing Services Ltd, County Co Dublin, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
466,"Pat Barry Heating and Plumbing Ltd, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
467,"Dan O Sullivan Heating & Plumbing, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
468,"Denrich Developments, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
469,"Lynch Plumbing Renewables Ltd T/A Lynch Plumbing, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
470,"Joe Gavin Ltd, County Mayo, Ireland",-9.5204597,53.8061632,"20 Deerpark E, Deerpark East, Westport, Co. Mayo, F28 V224, Ireland",F28 V224,True
471,"B Lynch & Co Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
472,"Tirconaill Contracts Ltd T/A Mc Taggart Insulation, County Donegal, Ireland",-7.783963799999999,55.03345239999999,"The Glebe, Kilmacrennan, Letterkenny, Co. Donegal, Ireland",,True
473,"Evertherm Ltd T/A Annalee Energy Ltd, County Cavan, Ireland",-7.316982399999999,54.0470379,"Townparks, Ballyhaise, Co. Cavan, Ireland",,True
474,"Patrick Kavanagh Plumbing & Heating Services, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
475,"Mc Glynn Construction Ltd, County Co Dublin, Ireland",-6.2420239,53.3656622,"Inverness Rd, Drumcondra, Dublin, Ireland",,True
476,"Vincent Bergin & Sons Limited, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
477,"JP Plumbing & Boiler Services, County Cork, Ireland",-8.165543399999999,51.9072737,"Ashlin Rd, Castleredmond, Midleton, Co. Cork, Ireland",,True
478,"Gas Services Galway, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
479,"Tony Madden Plumbing & Heating Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
480,"Alpine Sunrooms Ltd, County Co Dublin, Ireland",-6.426086,53.346108,"Eiscear Riada, Lucan-Newlands Rd, Ballyowen, dublin, Ireland",,True
481,"Bayview Contracts Ltd, County Down, Ireland",-5.715766700000001,54.32769870000001,"County Down, UK",,False
482,"Greenland Eco Construction Ltd, County Kildare, Ireland",-6.6813904,53.4048756,"Boycetown Ct, Kilcock, Co. Kildare, W23 D5PC, Ireland",W23 D5PC,True
483,"J Dunphy Carpentry & Construction Limited, County Dublin 20, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
484,"Ross O'Donnell Plumbing, County Galway, Ireland",-8.819042399999999,53.0667352,"Gort, Co. Galway, Ireland",,False
485,"Kevin English Heating & Plumbing, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
486,"Energy Solutions Ireland, County Mayo, Ireland",-8.918059999999999,53.78379,"22, Churchfield, The Crescent, Co. Mayo, Ireland",,True
487,"Heatamech, County Meath, Ireland",-6.783288,53.65056,"Glendale, Neilstown Bohermeen, Navan, Co. Meath, C15YR26, Ireland",C15 YR26,True
488,"Ardvark Insulation Ltd, County Offaly, Ireland",-7.8998569,53.0695159,"Roscrea Rd, Birr, Co. Offaly, Ireland",,True
489,"Novin Consultants Ltd, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
490,"Lyons Insulations Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
491,"Fahrenheit Plumbing And Heating Ltd, County Kildare, Ireland",-6.6689741,53.2374354,"6c, Elm House, Millennium Park, Osberstown, Naas, Co. Kildare, W91 TC97, Ireland",W91 TC97,True
492,"Stephen Ryan Plumbing And Heating, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
493,"Aaron Smith Heating & Plumbing, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
494,"Urban Architecture And Construction Limited, County Dublin 6, Ireland",-6.2546966,53.3250294,"35 Ranelagh, Dublin 6, D06 X6W0, Ireland",D06 X6W0,True
495,"Matthew Storan Heating And Plumbing, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
496,"Mecpro Engineering Limited, County Louth, Ireland",-6.4680887,53.823434,"Philipstown, Dunleer, Co. Louth, Ireland",,True
497,"John McLaughlin t/a Eco Plumb Ireland, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
498,"Grainger Energy Solutions Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
499,"Mandarina Developments Ltd, County Wicklow, Ireland",-6.043367099999999,52.981493,"5a Church St, Wicklow, A67 W289, Ireland",A67 W289,True
500,"OTL Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
501,"ET Burke Construction Ltd, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
502,"Peter Stapleton, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
503,"Dabrena Properties Ltd, County Dublin 12, Ireland",-6.3391122,53.3177161,"Unit 7 Ballymount Road Ind Est, Ballymount Rd Lower, Walkinstown, Dublin, D12 WN22, Ireland",D12 WN22,True
504,"Priority Build Ltd, County Dublin 24, Ireland",-6.3345123,53.2780517,"120 Carrigwood, Tymon South, Firhouse, Co. Dublin, D24 Y0A3, Ireland",D24 Y0A3,True
505,"G & J Engineering Limited, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
506,"Denis Guilfoyle Developments Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
507,"DW Plumbing & Mechanical Services, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
508,"Ciaran Casey Plumbing & Heating, County Cork, Ireland",-8.1880829,51.9150336,"62 R907, Knockgriffin (Barrymore), Midleton, Co. Cork, Ireland",,True
509,"Cremur Heating Centre Ltd, County Kerry, Ireland",-9.7058825,52.2741171,"Cws Complex, Upper Rock St, Gallowsfields, Tralee, Co. Kerry, Ireland",,True
510,"Heat Doc Ltd, County Wexford, Ireland",-6.775213,52.305204,"Longgraigue, Foulksmills, Co. Wexford, Ireland",,True
511,"Ian O Donoghue Builders Limited, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
512,"I Heating And Cooling Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
513,"Niall Berney, County Wexford, Ireland",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False
514,"Eco Home Insulation, County Longford, Ireland",-7.6870186,53.887921,"Cloonelly, Co. Longford, Ireland",,False
515,"Universal Heating & Plumbing, County Co Dublin, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
516,"BCK Plumbing Ltd, County Tipperary, Ireland",-7.70067,52.3532659,"Knockballiniry Ardfinnan, Oldbridge, Clonmel, Co. Tipperary, Ireland",,True
517,"Craft Heating & Plumbing Services, County Dublin 24, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
518,"One Stop Insulation & Home Energy Savings, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
519,"Frank Kelly Boiler Service, County Cork, Ireland",-8.6851108,52.3566204,"Cregane, Creggane, Charleville, Co. Cork, Ireland",,True
520,"Complete Insulations and Energy Upgrades Ltd, County Co Dublin, Ireland",-6.2347646,53.4109509,"Unit 4, Advance Business Park, Swords Rd, Cloghran, Co. Dublin, K67 XF78, Ireland",K67 XF78,True
521,"Raymond Coffey, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
522,"Teertowns Construction Ltd, County Westmeath, Ireland",-7.3091339,53.486586,"Catherinestown, Mullingar, Co. Westmeath, Ireland",,True
523,"Kieran Doyle, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
524,"Shepherd Contracting Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
525,"Adrian Sweeney Plumbing & Heating Contractors, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
526,"Point Developments and Engineering Services Ltd, County Dublin 4, Ireland",-6.2450437,53.3302556,"Apartment 1, 51 Waterloo Rd, Ballsbridge, Dublin 4, D04 NV91, Ireland",D04 NV91,True
527,"Copsale Ltd, County Dublin 16, Ireland",-6.249619699999999,53.28408169999999,"6 Pine Copse Rd, Dundrum, Dublin, D16 A060, Ireland",D16 A060,True
528,"Hazel Builders Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
529,"Peter O'Flynn T/A World's End Construction, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
530,"Patrick Gallagher Heating & Plumbing, County Sligo, Ireland",-8.606453199999999,54.1553277,"Sligo, Co. Sligo, Ireland",,False
531,"Titan Homes Ltd, County Cork, Ireland",-8.4681616,51.884718,"Copeen, 1 S Douglas Rd, Greenhills Estate, Turners Cross, Cork, T12 PWR9, Ireland",T12 PWR9,True
532,"TP Plumbing & Heating Services, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
533,"DDV Plumbing + Heating Ltd, County Co Dublin, Ireland",-6.1229246,53.2753933,"8 Avondale Rd, Dalkey, Killiney, Co. Dublin, A96 H973, Ireland",A96 H973,True
534,"Owen Corcoran T/A Handyman Matters, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
